2_masked_token,Глушко
3_masked_sentence,"Программу с самого начала раздирали противоположные требования: с одной стороны, разработчики постоянно испытывали жесткое давление ""сверху"", направленное на копирование ""Шаттла"" с целью снижения технического риска, сроков и стоимости разработки, с другой - [MASK] жестко пытался сохранить свою программу унифицированных ракет."
4_bert_hypotheses,"['проект', 'Китай', 'разработчик', 'Израиль', 'Иран', 'СССР', 'флот', 'он', 'Пентагон', 'производитель', 'завод', 'Boeing', 'Роскосмос', 'заказчик', 'конструктор']"
1_sentence,"И хотя такой вариант имел явные компоновочные преимущества, решили не рисковать - 11 июня 1976 года Совет главных конструкторов ""волевым порядком"" окончательно утвердил вариант корабля с горизонтальной посадкой."
2_masked_token,Совет
3_masked_sentence,"И хотя такой вариант имел явные компоновочные преимущества, решили не рисковать - 11 июня 1976 года [MASK] главных конструкторов ""волевым порядком ""окончательно утвердил вариант корабля с горизонтальной посадкой."
4_bert_hypotheses,"['комитет', 'Совет', 'совет', 'Комитет', 'пленум', 'президиум', 'съезд', 'Пленум', 'Президиум', 'конкурс', 'коллектив', 'кабинет', 'комиссия', 'Съезд', 'суд']"
1_sentence,ВСЕ МЕДНЫЕ И СЕРЕБРЯНЫЕ НА ИМПЕРАТОРСКОМ КОНУ.
2_masked_token,КОНУ
3_masked_sentence,ВСЕ МЕДНЫЕ И СЕРЕБРЯНЫЕ НА ИМПЕРАТОРСКОМ [MASK].
4_bert_hypotheses,"['дворе', 'гербе', 'кладбище', 'заводе', 'флаге', 'щите', 'столе', 'флоте', 'коне', 'престоле', 'хранении', 'Эрмитаже', 'реверсе', 'оружии', 'рынке']"
1_sentence,Государственным финансам в свое время придавала немалое значение сама Екатерина Великая.
2_masked_token,Екатерина
3_masked_sentence,Государственным финансам в свое время придавала немалое значение сама [MASK] Великая.
4_bert_hypotheses,"['Екатерина', 'великая', 'Мария', 'Юлия', 'сама', 'Елизавета', 'императрица', 'российская', 'Великая', 'русская', 'Анна', 'Александра', 'королева', 'княгиня', 'царская']"
1_sentence,"Почти 250 лет назад Екатерина вспоминала в мемуарах о том, как нелегко пришлось ей после прихода к власти улаживать финансовую ситуацию в государстве."
2_masked_token,Екатерина
3_masked_sentence,"Почти 250 лет назад [MASK] вспоминала в мемуарах о том, как нелегко пришлось ей после прихода к власти улаживать финансовую ситуацию в государстве."
4_bert_hypotheses,"['она', ',', 'и', ')', '—', 'женщина', 'Она', 'пресса', 'Тэтчер', 'императрица', 'Бхутто', 'он', 'я', '»', 'королева']"
1_sentence,"Видимо, не слишком доверяли дочери ""царя Питера"" и ее гигантской вотчине, где цари действовали по рецепту весьма простому: почти никому не платили, а собственные деньги держали при себе, государству взаймы не давая."
2_masked_token,Питера
3_masked_sentence,"Видимо, не слишком доверяли дочери ""царя [MASK] ""и ее гигантской вотчине, где цари действовали по рецепту весьма простому: почти никому не платили, а собственные деньги держали при себе, государству взаймы не давая."
4_bert_hypotheses,"['Бориса', 'Петра', 'Соломона', 'Фёдора', 'Ивана', 'Федора', 'Александра', 'Алексея', '##м', 'Анастасии', 'Михаила', 'Грозного', 'Самуила', 'царя', 'Евдокии']"
1_sentence,"И, хотя многие бедолаги в России сидели без копейки, цена на хлеб в его правление поднялась вдвое."
2_masked_token,России
3_masked_sentence,"И, хотя многие бедолаги в [MASK] сидели без копейки, цена на хлеб в его правление поднялась вдвое."
4_bert_hypotheses,"['городах', 'городе', 'столице', 'деревнях', 'основном', 'Константинополе', 'сёлах', 'стране', 'домах', 'Москве', 'Египте', 'селе', 'Петербурге', 'округе', 'регионах']"
1_sentence,"Вот что писала по этому поводу Екатерина II: ""Частные лица, которые посредством займа или иным образом захватили деньги, рудники и казенные земли, считали несправедливым, когда требовали обратно то, что они уже давно растратили."
2_masked_token,Екатерина
3_masked_sentence,"Вот что писала по этому поводу [MASK] II: ""Частные лица, которые посредством займа или иным образом захватили деньги, рудники и казенные земли, считали несправедливым, когда требовали обратно то, что они уже давно растратили."
4_bert_hypotheses,"['""', 'Екатерина', '-', ',', 'та', 'Anna', '.', 'Ольга', ""'"", '«', ':', 'Марина', 'Мария', 'de', 'Катерина']"
1_sentence,"Дав казне нужные деньги, Екатерина запретила вывоз хлеба, что вернуло вскоре ""обилие и дешевизну всем предметам""."
2_masked_token,Екатерина
3_masked_sentence,"Дав казне нужные деньги, [MASK] запретила вывоз хлеба, что вернуло вскоре ""обилие и дешевизну всем предметам""."
4_bert_hypotheses,"['она', 'Екатерина', 'губерния', 'комиссия', 'императрица', 'администрация', 'Дума', 'Рада', 'Россия', 'царица', 'Москва', 'также', 'цензура', 'Порта', 'последняя']"
1_sentence,"Кстати, во время ее посещения Сената выяснилось, что, ""утверждая"" воевод в провинции, сие высокое учреждение не располагало даже географической картой с нанесенными ""окружными городами"" - резиденциями воевод."
2_masked_token,Сената
3_masked_sentence,"Кстати, во время ее посещения [MASK] выяснилось, что, ""утверждая"" воевод в провинции, сие высокое учреждение не располагало даже географической картой с нанесенными ""окружными городами ""- резиденциями воевод."
4_bert_hypotheses,"[',', '""', 'Москвы', 'Варшавы', 'Польши', 'столицы', 'России', 'вновь', 'недавно', 'впервые', 'также', 'мною', 'музеем', 'им', 'Багдада']"
1_sentence,По настоянию царицы Сенат подсчитал доходную часть бюджета.
2_masked_token,Сенат
3_masked_sentence,По настоянию царицы [MASK] подсчитал доходную часть бюджета.
4_bert_hypotheses,"['он', 'царь', 'Александр', 'Пётр', ',', 'Алексей', 'Николай', 'император', 'двор', 'Голицын', 'Борис', 'Филарет', 'Долгоруков', 'Годунов', 'лично']"
1_sentence,"Так, может быть, стоит помнить поистине золотые рассуждения Екатерины Великой."
2_masked_token,Екатерины
3_masked_sentence,"Так, может быть, стоит помнить поистине золотые рассуждения [MASK] Великой."
4_bert_hypotheses,"['о', 'над', 'с', 'об', 'между', 'и', 'по', 'на', 'в', ',', 'под', 'перед', 'со', 'про', '-']"
1_sentence,"Собственно, книга так и называется: ""Абрамович""."
2_masked_token,Абрамович
3_masked_sentence,"Собственно, книга так и называется: ""[MASK]""."
4_bert_hypotheses,"['Книга', 'История', 'Биография', '[UNK]', 'Апокалипсис', '""', 'Хроника', 'Улисс', 'Продолжение', 'Библиотека', 'Источник', 'Жизнь', 'Перевод', 'Дневник', '…']"
1_sentence,"Мать умерла от заражения крови, когда Роману было полтора года."
2_masked_token,Роману
3_masked_sentence,"Мать умерла от заражения крови, когда [MASK] было полтора года."
4_bert_hypotheses,"['мальчику', 'девочке', 'ему', 'ей', 'сыну', 'ребенку', 'ребёнку', 'дочери', 'тому', 'Уильяму', 'отцу', 'юноше', 'матери', 'семье', 'Александру']"
1_sentence,"Отец, возглавлявший отдел снабжения крупного строительного предприятия в Сыктывкаре, ненадолго пережил жену: он погиб в результате несчастного случая."
2_masked_token,Сыктывкаре
3_masked_sentence,"Отец, возглавлявший отдел снабжения крупного строительного предприятия в [MASK], ненадолго пережил жену: он погиб в результате несчастного случая."
4_bert_hypotheses,"['городе', 'Москве', 'Риге', 'Баку', 'Тбилиси', 'Одессе', 'Париже', 'Киеве', 'столице', 'деревне', 'Лондоне', 'селе', 'Белграде', 'Варшаве', 'Ленинграде']"
1_sentence,Он стал искать знакомства с Березовским.
2_masked_token,Березовским
3_masked_sentence,Он стал искать знакомства с [MASK].
4_bert_hypotheses,"['ним', 'ними', 'ней', 'людьми', 'музыкой', 'девушками', 'девушкой', 'природой', 'прессой', 'русскими', 'Гитлером', 'женщинами', 'реальностью', 'театром', 'отцом']"
1_sentence,Разгадку можно поискать в судьбе и характере Абрамовича.
2_masked_token,Абрамовича
3_masked_sentence,Разгадку можно поискать в судьбе и характере [MASK].
4_bert_hypotheses,"['героя', 'человека', 'персонажа', 'героев', 'персонажей', 'людей', 'ребёнка', 'автора', 'каждого', 'женщины', 'человечества', 'жизни', 'ребенка', 'героини', 'личности']"
1_sentence,"Конечно, едва ли его там унижали: братья погибшего отца считали своим долгом помогать Роману, да и семьи все были не бедными."
2_masked_token,Роману
3_masked_sentence,"Конечно, едва ли его там унижали: братья погибшего отца считали своим долгом помогать [MASK], да и семьи все были не бедными."
4_bert_hypotheses,"['бедным', 'семье', 'им', 'ему', 'нуждающимся', 'детям', 'отцу', 'матери', 'людям', 'сыну', 'родственникам', 'другим', 'братьям', 'соседям', 'всем']"
1_sentence,"Но советская власть кончилась, и пришло его время: в России установилась власть денег."
2_masked_token,России
3_masked_sentence,"Но советская власть кончилась, и пришло его время: в [MASK] установилась власть денег."
4_bert_hypotheses,"['стране', 'СССР', 'России', 'мире', 'городе', 'Москве', 'США', 'Америке', 'Латвии', 'Европе', 'Германии', 'Киеве', 'деревне', 'Польше', 'государстве']"
1_sentence,"Он просто делал деньги, точно зная, что деньги в России - это власть."
2_masked_token,России
3_masked_sentence,"Он просто делал деньги, точно зная, что деньги в [MASK] - это власть."
4_bert_hypotheses,"['бюджете', 'стране', 'России', 'бизнесе', 'банке', 'экономике', 'целом', 'банках', 'валюте', 'Украине', 'деньгах', 'основном', 'казне', 'государстве', 'долг']"
1_sentence,"Со своей милой, загадочной, как у десяти Джоконд, смущенной улыбкой он входил в кремлевские кабинеты и обвораживал его постояльцев."
2_masked_token,Джоконд
3_masked_sentence,"Со своей милой, загадочной, как у десяти [MASK], смущенной улыбкой он входил в кремлевские кабинеты и обвораживал его постояльцев."
4_bert_hypotheses,"['лет', 'человек', 'друзей', 'детей', 'девушек', 'президентов', 'тысяч', 'женщин', 'мужчин', 'людей', 'мальчиков', 'других', 'дней', 'парней', 'чиновников']"
1_sentence,"По-видимому, это ему было твердо обещано в Кремле в обмен на лояльность."
2_masked_token,Кремле
3_masked_sentence,"По-видимому, это ему было твердо обещано в [MASK] в обмен на лояльность."
4_bert_hypotheses,"['обмен', 'награду', 'будущем', 'благодарность', 'завещании', 'тайне', 'Константинополе', 'секрете', 'верности', 'сенате', 'Риме', 'Англии', 'Европе', 'Испании', 'дальнейшем']"
1_sentence,"По приказу свыше он финансировал прокремлевскую партию ""Единство"" и обе президентские кампании Путина."
2_masked_token,Путина
3_masked_sentence,"По приказу свыше он финансировал прокремлевскую партию ""Единство"" и обе президентские кампании [MASK]."
4_bert_hypotheses,"['Путина', 'Януковича', 'Ющенко', 'партии', 'последнего', 'Кучмы', 'России', 'оппозиции', '""', 'Тимошенко', 'страны', 'президента', ')', 'Немцова', 'Ельцина']"
1_sentence,"Ибо деньги, которые ему позволили зарабатывать, во много раз превосходили расходы на Чукотку и несколько соседних регионов в придачу."
2_masked_token,Чукотку
3_masked_sentence,"Ибо деньги, которые ему позволили зарабатывать, во много раз превосходили расходы на [MASK] и несколько соседних регионов в придачу."
4_bert_hypotheses,"['Москву', 'столицу', 'Киев', 'Одессу', 'Россию', 'Париж', 'Украину', 'Крым', 'Севастополь', 'Владивосток', 'Ригу', 'себя', 'Берлин', 'Минск', 'Петербург']"
1_sentence,"Это такая специфическая шутка, в стиле гаранта: раз Абрамович еврей, значит, пусть платит евреям."
2_masked_token,Абрамович
3_masked_sentence,"Это такая специфическая шутка, в стиле гаранта: раз [MASK] еврей, значит, пусть платит евреям."
4_bert_hypotheses,"['вы', 'они', 'мы', 'есть', 'все', 'там', 'евреи', 'живут', 'здесь', 'я', 'ты', 'люди', 'платят', 'хотят', 'ходят']"
1_sentence,"Тем более, что израильский премьер Ольмерт уже разъяснил российскому президенту: со своим судом израильтяне разберутся сами."
2_masked_token,Ольмерт
3_masked_sentence,"Тем более, что израильский премьер [MASK] уже разъяснил российскому президенту: со своим судом израильтяне разберутся сами."
4_bert_hypotheses,"['##ы', 'якобы', 'министр', '##и', 'уже', 'министры', 'и', 'министру', ',', '##ов', 'официально', 'чиновники', 'правительства', 'впервые', 'теперь']"
1_sentence,"Небритый вечный студент на VIP-трибуне вскакивает с места, и телекамера фиксирует его воздетые руки и застывшие в ожидании неотразимого удара глаза."
2_masked_token,VIP
3_masked_sentence,"Небритый вечный студент на [MASK] - трибуне вскакивает с места, и телекамера фиксирует его воздетые руки и застывшие в ожидании неотразимого удара глаза."
4_bert_hypotheses,"['рок', 'фан', 'кресле', 'арт', 'пресс', 'трибуне', 'мини', 'конференц', 'бал', 'веб', 'VIP', 'плац', 'гей', 'полу', 'панк']"
1_sentence,Осенью 2003 года на Нью-Йоркской фондовой бирже (и шире - во всей Америке) разразился скандал.
2_masked_token,Америке
3_masked_sentence,Осенью 2003 года на Нью-Йоркской фондовой бирже (и шире - во всей [MASK]) разразился скандал.
4_bert_hypotheses,"['странах', 'мире', 'США', 'столицах', 'биржах', 'Америке', 'Штатах', 'времена', 'Америка', 'штатах', 'Азии', 'континентах', 'Европе', 'отраслях', 'местах']"
1_sentence,"Новость вызвала такое возмущение публики, что Грассо пришлось подать в отставку и вернуть почти все полученные деньги."
2_masked_token,Грассо
3_masked_sentence,"Новость вызвала такое возмущение публики, что [MASK] пришлось подать в отставку и вернуть почти все полученные деньги."
4_bert_hypotheses,"['ему', 'ей', 'президенту', 'губернатору', 'министру', 'премьеру', 'им', 'мэру', 'автору', 'правительству', 'Берлускони', 'королю', 'банку', 'королеве', 'полиции']"
1_sentence,"Но возмущение общественности оказалось столь громким, что через несколько недель совет директоров Нью-Йоркской биржи, то есть те же самые люди, которые начислили ему такую зарплату, вынужден был попросить Грассо подать в отставку."
2_masked_token,Грассо
3_masked_sentence,"Но возмущение общественности оказалось столь громким, что через несколько недель совет директоров Нью-Йоркской биржи, то есть те же самые люди, которые начислили ему такую зарплату, вынужден был попросить [MASK] подать в отставку."
4_bert_hypotheses,"['его', 'судью', 'президента', 'банкира', 'Джонсона', 'министра', 'Уоррена', 'мэра', 'Кука', 'Миллера', 'Дадли', 'Клинтона', 'Фишера', 'Обаму', 'губернатора']"
1_sentence,Биржа не собиралась раздать возвращенные средства каждому гражданину США (каждому пришлось бы по полдоллара) или направить их на благотворительные цели.
2_masked_token,США
3_masked_sentence,Биржа не собиралась раздать возвращенные средства каждому гражданину [MASK] (каждому пришлось бы по пол доллара) или направить их на благотворительные цели.
4_bert_hypotheses,"['США', 'страны', 'Украины', 'России', 'Великобритании', 'самостоятельно', 'мира', 'Китая', 'Индии', 'КНР', 'Австралии', 'Ирака', 'Израиля', 'добровольно', 'РФ']"
1_sentence,"Однако в таких странах, как Индонезия, где один-два доллара представляют собой неплохой заработок за три рабочих дня, происходит то же самое."
2_masked_token,Индонезия
3_masked_sentence,"Однако в таких странах, как [MASK], где один - два доллара представляют собой неплохой заработок за три рабочих дня, происходит то же самое."
4_bert_hypotheses,"['США', 'Россия', 'Китай', 'Франция', 'Бразилия', 'Великобритания', 'Япония', 'Германия', 'Мексика', 'Сингапур', 'Италия', 'Швейцария', 'Австралия', 'Канада', 'Украина']"
1_sentence,"Экспериментатор объявляет, что в тесте победил партнер А (вне зависимости от реальных результатов) и именно он будет делить деньги."
2_masked_token,А
3_masked_sentence,"Экспериментатор объявляет, что в тесте победил партнер [MASK] (вне зависимости от реальных результатов) и именно он будет делить деньги."
4_bert_hypotheses,"['жертвы', 'теста', ',', 'программы', 'команды', 'победителя', 'участника', 'игрока', 'банка', 'компании', 'партнера', 'продавца', 'эксперимента', 'игры', '(']"
1_sentence,"Оказалось, что при таких правилах партнер Б бывает гораздо уступчивее."
2_masked_token,Б
3_masked_sentence,"Оказалось, что при таких правилах партнер [MASK] бывает гораздо уступчивее."
4_bert_hypotheses,"['всегда', 'обычно', 'зачастую', 'часто', 'иногда', 'нередко', '##у', '##е', 'порой', 'чаще', 'сам', 'также', 'не', 'просто', 'даже']"
1_sentence,"Этого не было, когда несколько никому ранее не известных человек за два-три года ""заработали"" в России по 10-15 миллиардов долларов."
2_masked_token,России
3_masked_sentence,"Этого не было, когда несколько никому ранее не известных человек за два - три года ""заработали"" в [MASK] по 10 - 15 миллиардов долларов."
4_bert_hypotheses,"['среднем', 'США', 'банках', 'долларах', 'мире', 'банке', 'сумме', 'совокупности', 'экономике', 'Сбербанке', 'России', 'целом', 'интернете', 'Америке', 'стране']"
1_sentence,"Как пишет один американский экономист, ""заработки руководителей больших компаний, характерные для Америки, послали бы немцев на баррикады""."
2_masked_token,Америки
3_masked_sentence,"Как пишет один американский экономист, ""заработки руководителей больших компаний, характерные для [MASK], послали бы немцев на баррикады""."
4_bert_hypotheses,"['Германии', 'немцев', 'ГДР', 'США', 'Берлина', 'ФРГ', 'них', 'нас', 'Европы', 'России', 'Великобритании', 'страны', 'Украины', 'СССР', 'Америки']"
1_sentence,"Хотя из развитых стран наибольшая разница в доходах населения отмечается в США, опросы однозначно показывают, что американцы гораздо меньше других народов беспокоятся насчет неравенства."
2_masked_token,США
3_masked_sentence,"Хотя из развитых стран наибольшая разница в доходах населения отмечается в [MASK], опросы однозначно показывают, что американцы гораздо меньше других народов беспокоятся насчет неравенства."
4_bert_hypotheses,"['США', 'Китае', 'долларах', 'январе', 'декабре', 'мае', 'Великобритании', 'Америке', 'феврале', 'Европе', 'сентябре', 'Канаде', 'бедности', 'процентах', 'Азии']"
1_sentence,"С тех пор регулярно публично демонстрируем Путину, как плохо мы относимся к нему и как хорошо - друг к другу."
2_masked_token,Путину
3_masked_sentence,"С тех пор регулярно публично демонстрируем [MASK], как плохо мы относимся к нему и как хорошо - _ друг к другу."
4_bert_hypotheses,"['себе', 'то', 'нам', 'людям', 'вам', 'ему', 'зрителям', 'себя', 'мне', 'всем', 'миру', 'публике', 'все', 'детям', 'общественности']"
1_sentence,"Так что - спасибо, власть, спасибо, Путин."
2_masked_token,Путин
3_masked_sentence,"Так что - спасибо, власть, спасибо, [MASK]."
4_bert_hypotheses,"['власть', 'спасибо', 'власти', 'пожалуйста', 'конечно', 'люди', 'все', 'народ', 'правительство', 'помощь', 'город', 'мир', 'дети', 'товарищи', 'я']"
1_sentence,Соревнования следующего года проходили в Акроне.
2_masked_token,Акроне
3_masked_sentence,Соревнования следующего года проходили в [MASK].
4_bert_hypotheses,"['Москве', 'Будапеште', 'Париже', 'Лондоне', 'Праге', 'Берлине', 'Барселоне', 'Мюнхене', 'Хельсинки', 'Токио', 'Варшаве', 'Софии', 'Киеве', 'Стокгольме', 'Польше']"
1_sentence,"Расцвет дерби пришелся на 1950-1960-е годы, когда спонсором соревнований был Chevrolet."
2_masked_token,Chevrolet
3_masked_sentence,"Расцвет дерби пришелся на 1950 - 1960-е годы, когда спонсором соревнований был [MASK]."
4_bert_hypotheses,"['клуб', 'HSBC', 'Adidas', 'ABC', 'ITV', 'NBC', 'и', 'BBC', 'CBS', 'Ford', 'Nike', 'ESPN', 'футбол', 'УЕФА', 'Форд']"
1_sentence,Невероятный двухколесный Volvo получил приз за самый оригинальный дизайн.
2_masked_token,Volvo
3_masked_sentence,Невероятный двухколесный [MASK] получил приз за самый оригинальный дизайн.
4_bert_hypotheses,"['автомобили', 'машины', 'авто', ',', 'грузовики', 'автомобилями', 'велосипеды', 'и', 'мотоциклы', 'автобусы', '.', 'автомобиля', 'конструкции', 'мосты', 'диски']"
1_sentence,"Кстати, один карбон для Bentley, не считая работы по изготовлению кузова, стоит $15000."
2_masked_token,Bentley
3_masked_sentence,"Кстати, один карбон для [MASK], не считая работы по изготовлению кузова, стоит $ 15000."
4_bert_hypotheses,"['автомобиля', 'него', 'машины', 'кузова', 'модели', 'автомобилей', 'грузовика', 'внедорожника', 'седана', 'новинки', 'купе', 'автобуса', 'этого', 'них', 'авто']"
1_sentence,"Участники из Калифорнийского университета в Ирвайне разработали революционную систему подвески, которая смещает кузов автомобиля к центру поворота целиком."
2_masked_token,Ирвайне
3_masked_sentence,"Участники из Калифорнийского университета в [MASK] разработали революционную систему подвески, которая смещает кузов автомобиля к центру поворота целиком."
4_bert_hypotheses,"['Калифорнии', 'США', 'Беркли', 'Сиэтле', 'Остине', '2004', 'Вашингтоне', '2007', 'Бостоне', 'Чикаго', 'Огайо', '2003', 'Пенсильвании', 'колледже', '2002']"
1_sentence,"Например, триумфальный Nissan похож на полупрозрачный фюзеляж самолета, подвешенный между двумя парами крыльев."
2_masked_token,Nissan
3_masked_sentence,"Например, триумфальный [MASK] похож на полупрозрачный фюзеляж самолета, подвешенный между двумя парами крыльев."
4_bert_hypotheses,"['крылья', 'фюзеляж', 'арки', 'двери', 'колонны', 'здания', 'ворота', 'фасад', 'мосты', 'крыльев', 'крыла', 'крыльями', 'порталы', 'башни', 'конструкции']"
1_sentence,"Когда ты работаешь над машиной XGR, через твое плечо не смотрит навязчивый маркетолог, ежеминутно переспрашивая: ""Ты уверен, что этот дизайн соответствует нашему корпоративному стилю и ожиданиям покупателя""?"
2_masked_token,XGR
3_masked_sentence,"Когда ты работаешь над машиной [MASK], через твое плечо не смотрит навязчивый маркетолог, ежеминутно переспрашивая: ""Ты уверен, что этот дизайн соответствует нашему корпоративному стилю и ожиданиям покупателя ""? Вчерашний день на отечественных фондовых площадках стал поистине ""черным"" вторником."
4_bert_hypotheses,"['брендами', 'проектами', 'продуктами', 'товарами', 'решениями', 'технологиями', 'моделями', 'клиентами', 'продажами', 'идеями', 'компаниями', 'целями', 'словами', 'стандартами', 'покупателями']"
1_sentence,"Когда они закончатся, можно ожидать продажи других, менее ликвидных активов, например, недвижимости"", - полагает г-н Солабуто."
2_masked_token,Солабуто
3_masked_sentence,"Когда они закончатся, можно ожидать продажи других, менее ликвидных активов, например, недвижимости"", - полагает г-н [MASK]."
4_bert_hypotheses,"['эксперт', 'Афанасьев', 'Демидов', 'Бондаренко', 'Сергеев', 'Николаев', 'Мартынов', 'Дмитриев', 'Антонов', 'Сухов', 'Гаврилов', 'Кузнецов', 'Васильев', 'Шувалов', 'Прохоров']"
1_sentence,"""Как только начались проблемы в финансовой сфере США, закрыли лимит на развивающиеся рынки и западные инвесторы начали выводить с них свои капиталы, - сообщил ""НИ"" эксперт."
2_masked_token,США
3_masked_sentence,"""Как только начались проблемы в финансовой сфере [MASK], закрыли лимит на развивающиеся рынки и западные инвесторы начали выводить с них свои капиталы, - сообщил ""НИ"" эксперт."
4_bert_hypotheses,"['страны', '""', 'России', 'РФ', 'Украины', 'США', 'экономики', 'Китая', 'банков', 'Ирана', 'развития', 'Европы', 'стран', 'компании', 'Казахстана']"
1_sentence,Социальная сеть официально называется Facebook.
2_masked_token,Facebook
3_masked_sentence,Социальная сеть официально называется [MASK].
4_bert_hypotheses,"['Facebook', 'MySpace', 'ВКонтакте', 'Instagram', 'Twitter', 'социальной', 'Google', 'Wikipedia', 'YouTube', 'Одноклассники', 'Яндекс', 'LiveJournal', 'Tor', 'Uber', 'Android']"
1_sentence,"Было сделано 99 (!) дублей, прежде чем Финчер счел сцену пригодной для зачина фильма."
2_masked_token,Финчер
3_masked_sentence,"Было сделано 99 (!) дублей, прежде чем [MASK] счел сцену пригодной для зачина фильма."
4_bert_hypotheses,"['он', 'режиссёр', 'я', 'суд', 'продюсер', 'Гриффит', 'Джонс', 'Скотт', 'Кэмерон', 'зритель', 'Хичкок', 'Хьюстон', 'актёр', 'комитет', ',']"
1_sentence,"Но, конечно, не экономика Facebook должна быть здесь интереснее всего, а истоки действительного социального феномена, о которых рассказывает картина."
2_masked_token,Facebook
3_masked_sentence,"Но, конечно, не экономика [MASK] должна быть здесь интереснее всего, а истоки действительного социального феномена, о которых рассказывает картина."
4_bert_hypotheses,"[',', 'и', 'не', 'вообще', 'которая', 'сама', 'тоже', 'которой', 'труда', '—', 'культуры', '…', 'мира', 'страны', 'России']"
1_sentence,"Неоспоримого, но, по мнению многих, в том числе и автора сценария фильма Соркина, опасного феномена."
2_masked_token,Соркина
3_masked_sentence,"Неоспоримого, но, по мнению многих, в том числе и автора сценария фильма [MASK], опасного феномена."
4_bert_hypotheses,"[')', ',', 'режиссёра', 'этого', 'ужасов', 'автора', 'вообще', 'существенного', '—', 'безусловно', 'самого', 'несомненно', 'классика', 'подобного', 'первого']"
1_sentence,"Но что позволило мне преодолеть их, это то, что наша картина на самом деле не о Facebook."
2_masked_token,Facebook
3_masked_sentence,"Но что позволило мне преодолеть их, это то, что наша картина на самом деле не о [MASK]."
4_bert_hypotheses,"['любви', 'природе', 'ней', 'войне', 'живописи', 'себе', 'человеке', 'фильме', 'жизни', 'людях', 'реальности', 'смерти', 'нём', 'кино', 'деньгах']"
1_sentence,"Сколь бы ни был современен Facebook как технологическое и социальное явление, история, рассказываемая в фильме, столь же стара, как само сложение людьми историй."
2_masked_token,Facebook
3_masked_sentence,"Сколь бы ни был современен [MASK] как технологическое и социальное явление, история, рассказываемая в фильме, столь же стара, как само сложение людьми историй."
4_bert_hypotheses,"[',', 'кинематограф', 'фильм', 'человек', 'мир', 'сюжет', 'сценарий', 'театр', 'материал', 'жанр', 'процесс', 'он', 'труд', 'язык', 'кино']"
1_sentence,Но с первых же минут картины Дэвид вводит в действие свое изобразительное и монтажное мышление.
2_masked_token,Дэвид
3_masked_sentence,Но с первых же минут картины [MASK] вводит в действие свое изобразительное и монтажное мышление.
4_bert_hypotheses,"['он', 'режиссер', 'режиссёр', 'художник', 'автор', 'она', 'зритель', 'артист', 'мастер', 'актер', 'постановщик', 'актриса', 'оператор', 'герой', 'героиня']"
1_sentence,"Я завел страничку на Facebook только на то время, что работал на фильме, потому что хотел точно знать, о чем весь этот шум-гам."
2_masked_token,Facebook
3_masked_sentence,"Я завел страничку на [MASK] только на то время, что работал на фильме, потому что хотел точно знать, о чем весь этот шум - гам."
4_bert_hypotheses,"['Facebook', 'MySpace', 'YouTube', 'сайте', 'Instagram', 'Твиттере', 'Twitter', 'Youtube', 'меня', 'ней', 'Reddit', 'LiveJournal', 'нем', 'стене', 'твиттере']"
1_sentence,"Это он, конечно, темный рыцарь в фильме и проводит первые час пятьдесят пять минут картины в качестве антигероя, но в последние пять минут Марк превращается в трагического героя."
2_masked_token,Марк
3_masked_sentence,"Это он, конечно, темный рыцарь в фильме и проводит первые час пятьдесят пять минут картины в качестве антигероя, но в последние пять минут [MASK] превращается в трагического героя."
4_bert_hypotheses,"['фильма', 'он', 'картины', 'постепенно', 'снова', 'полностью', 'быстро', 'плавно', 'мгновенно', 'вновь', 'фильм', 'неожиданно', 'его', 'просто', 'стремительно']"
1_sentence,"Остается только держать кулаки на предмет того, пойдут люди смотреть картину или нет(на момент написания статьи кассовые сборы ""Социальной сети"" только в США превысили 63 млн долларов.- ""О"")."
2_masked_token,США
3_masked_sentence,"Остается только держать кулаки на предмет того, пойдут люди смотреть картину или нет _ (на момент написания статьи кассовые сборы ""Социальной сети ""только в [MASK] превысили 63 млн долларов."
4_bert_hypotheses,"['России', 'США', 'Китае', 'мире', 'РФ', 'Великобритании', 'Америке', 'Гонконге', 'прокате', 'Канаде', 'Европе', 'кинотеатрах', 'Японии', 'Индии', 'СНГ']"
1_sentence,"Мне было интересно, что Марка многие молодые воспринимают как революционера, опрокинувшего традицию."
2_masked_token,Марка
3_masked_sentence,"Мне было интересно, что [MASK] многие молодые воспринимают как революционера, опрокинувшего традицию."
4_bert_hypotheses,"['его', 'меня', 'сегодня', 'сейчас', 'это', 'очень', 'теперь', 'не', 'их', 'нас', 'уже', 'вас', 'её', 'так', 'Ленина']"
1_sentence,"Как и обещали, мы прислали сценарий Facebook и написали, что примем к сведению любые предложения с их стороны."
2_masked_token,Facebook
3_masked_sentence,"Как и обещали, мы прислали сценарий [MASK] и написали, что примем к сведению любые предложения с их стороны."
